task,method,metric,mean,std,median,ci_low,ci_high
iid,cv_zero_coupling,cross_1_3,-0.005873986399767661,0.0,-0.005873986399767661,-0.005873986399767661,-0.005873986399767661
iid,cv_zero_coupling,cross_1_4,-0.0054150263720949,0.0,-0.0054150263720949,-0.0054150263720949,-0.0054150263720949
iid,cv_zero_coupling,cross_2_3,-0.004526273790530944,0.0,-0.004526273790530944,-0.004526273790530944,-0.004526273790530944
iid,cv_zero_coupling,cross_2_4,-0.0037855144065210844,0.0,-0.0037855144065210844,-0.0037855144065210844,-0.0037855144065210844
iid,cv_zero_coupling,cross_3_4,-0.004230383754530553,0.0,-0.004230383754530553,-0.004230383754530553,-0.004230383754530553
iid,cv_zero_coupling,parity,-0.021328916266735165,0.0,-0.021328916266735165,-0.021328916266735165,-0.021328916266735165
iid,cv_zero_coupling,narma10,0.2570992852454797,5.851389114294502e-17,0.25709928524547965,0.2570992852454797,0.2570992852454797
iid,delay,linear_capacity,3.007751450640538,0.0,3.007751450640538,3.007751450640538,3.007751450640538
iid,delay,nonlinear_capacity,0.0543206504617334,0.0,0.0543206504617334,0.0543206504617334,0.0543206504617334
iid,delay,seconds,0.020976539999537636,0.003955577522876248,0.021202999996603467,0.01852237950104609,0.02317019100053585
iid,delay,effective_rank,3.9832418016212023,0.0,3.9832418016212023,3.9832418016212023,3.9832418016212023
iid,delay,linear_1,1.0,0.0,1.0,1.0,1.0
iid,delay,quadratic_1,-0.024267769430175834,0.0,-0.024267769430175834,-0.024267769430175834,-0.024267769430175834
iid,delay,linear_2,1.0,0.0,1.0,1.0,1.0
iid,delay,quadratic_2,-0.00885676864685947,0.0,-0.00885676864685947,-0.00885676864685947,-0.00885676864685947
iid,delay,linear_3,1.0,0.0,1.0,1.0,1.0
iid,delay,quadratic_3,-0.011965776703585673,0.0,-0.011965776703585673,-0.011965776703585673,-0.011965776703585673
iid,delay,linear_4,0.007751450640538171,0.0,0.007751450640538171,0.007751450640538171,0.007751450640538171
iid,delay,quadratic_4,-0.007001755156686995,0.0,-0.007001755156686995,-0.007001755156686995,-0.007001755156686995
iid,delay,cross_1_2,-0.00921435870795051,0.0,-0.00921435870795051,-0.00921435870795051,-0.00921435870795051
iid,delay,cross_1_3,-0.0052677527584108486,0.0,-0.0052677527584108486,-0.0052677527584108486,-0.0052677527584108486
iid,delay,cross_1_4,-0.0006204452194393806,0.0,-0.0006204452194393806,-0.0006204452194393806,-0.0006204452194393806
iid,delay,cross_2_3,0.0543206504617334,0.0,0.0543206504617334,0.0543206504617334,0.0543206504617334
iid,delay,cross_2_4,-0.02464481076138303,0.0,-0.02464481076138303,-0.02464481076138303,-0.02464481076138303
iid,delay,cross_3_4,-0.001963097581672457,0.0,-0.001963097581672457,-0.001963097581672457,-0.001963097581672457
iid,delay,parity,-0.015031256753001987,0.0,-0.015031256753001987,-0.015031256753001987,-0.015031256753001987
iid,delay,narma10,0.3362295291219458,0.0,0.3362295291219458,0.3362295291219458,0.3362295291219458
iid,esn_14,linear_capacity,2.182338388004522,0.3183038012361625,2.098596076401982,2.015841080914009,2.3832091966850406
iid,esn_14,nonlinear_capacity,1.9981934161147912,0.580758428282309,1.91178271352526,1.6607614184871495,2.3315614103070317
iid,esn_14,seconds,0.0307393899987801,0.005637646259245115,0.03188859999499982,0.027329456247825873,0.03382807974907336
iid,esn_14,effective_rank,1.4861053943343456,0.172430589355576,1.4652186582376325,1.3883977795176756,1.5983263789870876
iid,esn_14,linear_1,0.9956090607536554,0.002178911872770473,0.99577016383594,0.994327480808648,0.9968158096881705
iid,esn_14,quadratic_1,0.9366981992212265,0.03900079293677524,0.9515449473109493,0.9130959843142119,0.9581042923308513
iid,esn_14,linear_2,0.9158890004103751,0.05979098817712285,0.9200715451055596,0.8804524825296551,0.9495346456708035
iid,esn_14,quadratic_2,0.37572687183719694,0.27412865006917064,0.33405255314717913,0.2156679877033224,0.5354082776141307
iid,esn_14,linear_3,0.26495803290334535,0.2915466305322225,0.16613421998466427,0.11142516334248571,0.44917532589858755
iid,esn_14,quadratic_3,0.020948611129960392,0.0701565540381275,0.007122623105567272,-0.01750278101506699,0.06260254586158517
iid,esn_14,linear_4,-0.04037297129611295,0.03848044313357242,-0.047646275806171645,-0.060714571376332314,-0.015572275815803902
iid,esn_14,quadratic_4,-0.01597466263019458,0.03012643761953941,-0.004924645490668178,-0.03444003528569409,0.00032469576055537926
iid,esn_14,cross_1_2,0.4823520202635393,0.2676201403765016,0.5163197961916428,0.32766508582081777,0.6438552516943729
iid,esn_14,cross_1_3,0.11642155521983086,0.06809760951146106,0.13668701871620692,0.07567612410924159,0.1547304554101189
iid,esn_14,cross_1_4,0.008724437344904534,0.04858199395261422,0.014536603401321013,-0.02033677058328584,0.036594894930112705
iid,esn_14,cross_2_3,-0.05193199198312247,0.1227640788435543,-0.028133430806305815,-0.13132554374611818,0.015587016381677336
iid,esn_14,cross_2_4,-0.02848929920262323,0.04184980592396325,-0.019115537031015095,-0.05553790322948388,-0.007020293002468296
iid,esn_14,cross_3_4,-0.14354743634877784,0.043319051579600226,-0.15920601248714494,-0.16772613036941178,-0.11717495807710107
iid,esn_14,parity,0.041145194760424705,0.042258458573762994,0.04738566486169854,0.014922978202798351,0.06383000763674969
iid,esn_14,narma10,0.3424150953984545,0.011076271364035889,0.3413743048959282,0.33626049303044786,0.3489787038016761
iid,esn_3,linear_capacity,0.8867483468250793,0.5600097329536394,0.7761031428317424,0.5771860332292027,1.2295249245672293
iid,esn_3,nonlinear_capacity,0.2527036546997574,0.27832387561738736,0.10863591463424316,0.10679571555171541,0.4225463559806478
iid,esn_3,seconds,0.022031810000771656,0.009510630738320841,0.020519350000540726,0.01727328825094446,0.02818344125014845
iid,esn_3,effective_rank,1.2010410213336173,0.1693275407693239,1.1787524448231768,1.1010425402135071,1.2991850522876296
iid,esn_3,linear_1,0.6524762494266911,0.2579067332488795,0.6643790440770737,0.49751904829210164,0.7997183738496071
iid,esn_3,quadratic_1,0.16063073163711122,0.27929038976088294,0.035261303831633284,0.014498579861652894,0.33052577854122694
iid,esn_3,linear_2,0.18464192385042294,0.3127666628731775,0.04696643322602234,0.02501311830410734,0.3899918503360256
iid,esn_3,quadratic_2,-0.03826952091814671,0.03544719726704856,-0.029936508519830318,-0.060509286333407075,-0.02010356100297704
iid,esn_3,linear_3,0.03237131365946107,0.03450383775206052,0.023884515808506257,0.015196671183865527,0.054013959703083626
iid,esn_3,quadratic_3,-0.01281274667675134,0.01582246585960576,-0.009466850122526793,-0.022617900860643483,-0.004189242227525504
iid,esn_3,linear_4,-0.014903149963655715,0.03360401969792791,-0.01028686037288462,-0.034362448415338726,0.004674743065165326
iid,esn_3,quadratic_4,-0.007870407579935335,0.01605249453176422,-0.00441233482439829,-0.017474051348273553,0.0010504145942226975
iid,esn_3,cross_1_2,0.00668271995808567,0.055816288892638226,0.015215528255036748,-0.02801377321233044,0.03700145093891216
iid,esn_3,cross_1_3,0.01766630953760471,0.039533763247738635,0.020030314725228315,-0.0034607201315289627,0.042451157525075896
iid,esn_3,cross_1_4,-0.001033988535839081,0.031763919960625976,-0.010896849348824733,-0.01774673133014566,0.018462696507125006
iid,esn_3,cross_2_3,-0.01644044380729993,0.027972186779047257,-0.013619675629296779,-0.033572105379154955,-0.0013640118721847184
iid,esn_3,cross_2_4,0.0003770447908207353,0.030409966015297437,-0.008454894588806439,-0.015805140542341185,0.019767508476029698
iid,esn_3,cross_3_4,-0.03796739419545927,0.03200068546540537,-0.029810210543333437,-0.05818965911402903,-0.020844900367397938
iid,esn_3,parity,1.924738770295864e-05,0.019934254654804254,-0.0060735115654572125,-0.010970661439146972,0.01254409743184521
iid,esn_3,narma10,0.3295651447257761,0.05524867182202011,0.32266858264363335,0.29655146522665865,0.360602683115495
iid,graphix,linear_capacity,0.6839168836045042,0.3268201131402586,0.8023045446181822,0.48609375393676557,0.8645616720161806
iid,graphix,nonlinear_capacity,0.3838349947483889,0.3206804220417253,0.3146163998973185,0.20988497902107092,0.5813102248007107
iid,graphix,seconds,2.1833374099980576,3.24000604237057,1.2496683499994106,1.0420231904960018,4.292558732747603
iid,graphix,effective_rank,1.758871504712864,0.3525407867302575,1.7217564779825842,1.5466091458627356,1.9543989233734333
iid,graphix,linear_1,0.6763812430903176,0.32438629866021473,0.8001252254489986,0.47915319685131635,0.8537474189251333
iid,graphix,quadratic_1,0.32465336686803614,0.3177988830164835,0.25557772878142165,0.15146295809206514,0.5201507387511141
iid,graphix,linear_2,-0.02336165566107997,0.01025390533255272,-0.02322168778773126,-0.029467505686614274,-0.017738051938942578
iid,graphix,quadratic_2,-0.014014852082578532,0.02787410514410895,-0.0013788441692554887,-0.03197082354254936,-0.001200944781193571
iid,graphix,linear_3,0.005557048786940277,0.005847990211138586,0.0038579591817146097,0.0023811193367211077,0.009148342652802649
iid,graphix,quadratic_3,-0.015461062061762454,0.01575121815598815,-0.014385284049707625,-0.02447522960570675,-0.006277708170539051
iid,graphix,linear_4,-0.017206051328185312,0.01898920631613212,-0.020354367559966002,-0.027897556112379762,-0.006332569681479875
iid,graphix,quadratic_4,-0.014185858213084001,0.010421664288939765,-0.01509469305419997,-0.02024424800170422,-0.008036000981801572
iid,graphix,cross_1_2,-0.007949021451560378,0.02787721434948015,-0.0025599562563110023,-0.02478115771487089,0.006667316932673212
iid,graphix,cross_1_3,0.004380442468069468,0.03601777919405428,0.0017265735416825412,-0.017253156760510212,0.02495846606931237
iid,graphix,cross_1_4,0.025835340814986663,0.04154277657049023,0.018895035056127718,0.0023995793116442076,0.05021410246717827
iid,graphix,cross_2_3,-0.009025449253226936,0.013707577850572632,-0.007633758870964957,-0.017646353004342433,-0.0015216978729793145
iid,graphix,cross_2_4,-0.016744563651010135,0.006693136868679615,-0.01631830824433156,-0.020737082461639883,-0.012880081701438064
iid,graphix,cross_3_4,-0.03377586649402329,0.014358970420717302,-0.037029648581818786,-0.041953679331314435,-0.025347966491450963
iid,graphix,parity,0.012529326116670203,0.02162484789246029,0.01700176281579996,-0.00010680009692396765,0.025215627214062092
iid,graphix,narma10,0.31837789432396457,0.039574804867944464,0.326271843546288,0.2938305116293173,0.3404821079801655
iid,graphix_no_entanglement,linear_capacity,0.038164734417172795,0.016936115290997266,0.0400790358760339,0.02895342866859093,0.04853063241943825
iid,graphix_no_entanglement,nonlinear_capacity,0.07381212113119742,0.09644884145123889,0.023837139999776935,0.023963152791013492,0.13532463100325234
iid,graphix_no_entanglement,seconds,0.956287209999573,0.2688346656459596,0.9301160999966669,0.7973948984993694,1.120758200747914
iid,graphix_no_entanglement,effective_rank,1.9999622324402746,8.356647278574134e-05,1.99998928833712,1.9999082801066115,1.9999932124972057
iid,graphix_no_entanglement,linear_1,-0.0018769201455150375,0.013926750848628674,-0.0038914278442457872,-0.009468639639487795,0.006751569540972684
iid,graphix_no_entanglement,quadratic_1,-0.022960708385899375,0.023085422517663205,-0.015334602481991144,-0.03817109042498852,-0.011362409868588958
iid,graphix_no_entanglement,linear_2,0.01289812121258369,0.011306974985912332,0.011768731615419026,0.007125869055373949,0.020110256430791732
iid,graphix_no_entanglement,quadratic_2,-0.029094533053181347,0.012946325580789205,-0.02440585481698143,-0.037433632171233286,-0.023593100484235397
iid,graphix_no_entanglement,linear_3,0.02097036395845363,0.008296032739327169,0.019402341943715984,0.01634220807661949,0.026059708569705953
iid,graphix_no_entanglement,quadratic_3,-0.022279004750941377,0.01833951038963236,-0.02130930431162803,-0.03361242100694872,-0.01210615857736051
iid,graphix_no_entanglement,linear_4,-0.04861983011683189,0.0358984121927307,-0.02891215306878958,-0.07160902523718442,-0.029577333348628856
iid,graphix_no_entanglement,quadratic_4,-0.005146654399848993,0.014730512238874536,-0.005479320995495085,-0.013741014946335547,0.0035221596269357476
iid,graphix_no_entanglement,cross_1_2,-0.02248511989867922,0.03769748441552741,-0.04259919691181091,-0.04257560185400999,0.0009170166488557055
iid,graphix_no_entanglement,cross_1_3,0.002180430806611977,0.007780396565938727,0.0013904790112165832,-0.002049450246824847,0.0070667910086443
iid,graphix_no_entanglement,cross_1_4,-0.08983239138094046,0.128713687116223,-0.012495708301089814,-0.17262214156334094,-0.023327699415304704
iid,graphix_no_entanglement,cross_2_3,0.033045457977345385,0.04538286692766041,0.004297351726083254,0.009118765470180463,0.05970761322107214
iid,graphix_no_entanglement,cross_2_4,-0.0067788426159354764,0.011039103926335302,-0.005074713811305864,-0.013658694000146923,-0.00048224133627473116
iid,graphix_no_entanglement,cross_3_4,0.01751839733063184,0.03968295713387587,-0.002442240641161497,-0.003083526919089196,0.04310388084139722
iid,graphix_no_entanglement,parity,-0.005123772899629319,0.025597212109921306,-0.012341030850702928,-0.019524290546584222,0.009849706702448476
iid,graphix_no_entanglement,narma10,0.24287176463843507,0.03938078872200948,0.25429484158504695,0.2170779702491874,0.2638608826996465
iid,input_only_14,linear_capacity,0.012899451275097118,0.005081683552433631,0.013674054716445116,0.009718998063334656,0.015608982106403473
iid,input_only_14,nonlinear_capacity,0.06066335099352431,0.017102206434001163,0.05679522486007299,0.05200782672816675,0.07145686041885539
iid,input_only_14,seconds,0.02725464999966789,0.007964910894924479,0.026651349995518103,0.022491796747672196,0.03174071374804043
iid,input_only_14,effective_rank,1.2417451347624997,0.0758179620802607,1.2660595054362147,1.1959339610718398,1.281481294096369
iid,input_only_14,linear_1,-0.0007565276413761702,0.0023883538981918297,-0.0012741556683507627,-0.002123045616415709,0.0007548456967246899
iid,input_only_14,quadratic_1,-0.04819518583338287,0.018455564215661933,-0.0514004614240372,-0.059646241966087706,-0.03755553017208784
iid,input_only_14,linear_2,-0.041253379890407185,0.005721089306270224,-0.041621175467578264,-0.044376215668446024,-0.03758463108468052
iid,input_only_14,quadratic_2,-0.049627788121765715,0.013010321843305856,-0.04657202795389925,-0.057929252677446384,-0.042809868028551745
iid,input_only_14,linear_3,0.012262501819419337,0.005024314330838104,0.011536827262558835,0.009181044441191093,0.015062613752014687
iid,input_only_14,quadratic_3,-0.013234298950672662,0.013397042647747706,-0.012025654730846158,-0.02098924684647283,-0.0057850280717528435
iid,input_only_14,linear_4,-0.06959069804696834,0.002163858845824332,-0.0696913390176378,-0.07079924634459213,-0.06837468046396639
iid,input_only_14,quadratic_4,0.009817322312534616,0.0037304624528933373,0.010623942335569236,0.00748534530393011,0.011753422319783996
iid,input_only_14,cross_1_2,0.040154650759946786,0.004350491216934952,0.04157130071314008,0.037591566130354415,0.04255137561176194
iid,input_only_14,cross_1_3,0.00907980010474535,0.011677083854007083,0.00709404110673989,0.0024258727513084416,0.016281385456553308
iid,input_only_14,cross_1_4,-0.023213145341148,0.00853344802983546,-0.023865025472856072,-0.02846663895406562,-0.018558766767470196
iid,input_only_14,cross_2_3,-0.06705496827623822,0.019986763402637678,-0.0735790596860032,-0.0775418069336717,-0.05451214485805998
iid,input_only_14,cross_2_4,-0.01914883395631257,0.011520994563122866,-0.01719477537841896,-0.026622221314619363,-0.01244996661477029
iid,input_only_14,cross_3_4,-0.08140973839650748,0.015409094191476338,-0.08431354513649159,-0.08975387779018586,-0.07210669538885865
iid,input_only_14,parity,-0.033979118496997654,0.018171470891795494,-0.03631554419059002,-0.043416474625279186,-0.02268858587560325
iid,input_only_14,narma10,0.25037126871964693,0.009543294551997499,0.25189405630716877,0.24432380952712732,0.2554986712462122
iid,input_only_3,linear_capacity,0.01663395380627879,0.003566400269348684,0.016598418972617934,0.014610662570956804,0.018627893761767215
iid,input_only_3,nonlinear_capacity,0.02271904222182065,0.020576632677679806,0.013320396296238324,0.011784342248507119,0.03563687526455153
iid,input_only_3,seconds,0.017336369995609856,0.004980695536370559,0.018348899997363333,0.014260884493814956,0.0200663042447195
iid,input_only_3,effective_rank,1.0773157426020152,0.1285689832811691,1.0107419517861604,1.0098389658238573,1.1636742214936802
iid,input_only_3,linear_1,-0.004636700838425334,0.00409890668263765,-0.0035447355733195796,-0.007113240620712016,-0.002391427550312164
iid,input_only_3,quadratic_1,-0.04120919818904434,0.01747955272630357,-0.04567520241948109,-0.050998659962238034,-0.030755815292656273
iid,input_only_3,linear_2,-0.043195071647971074,0.016562120291688014,-0.04595902384505979,-0.051986089071165725,-0.03246258722177557
iid,input_only_3,quadratic_2,-0.04555462859147883,0.007962207577865598,-0.045628659956171935,-0.050257315535147555,-0.04095201389333705
iid,input_only_3,linear_3,0.01663395380627879,0.003566400269348684,0.016598418972617934,0.014610662570956804,0.018627893761767215
iid,input_only_3,quadratic_3,-0.00354936582773292,0.012317154408644516,-0.0024487175562777352,-0.011647954313902711,0.002066624468180203
iid,input_only_3,linear_4,-0.0425659149401989,0.01499607767510171,-0.03741018350515146,-0.05200924377863735,-0.03488480088333318
iid,input_only_3,quadratic_4,0.004176012931305961,0.0026348908126954214,0.003725130948183719,0.0026612637983189358,0.005779647561471624
iid,input_only_3,cross_1_2,2.424835707840467e-05,0.02603770638259057,-0.0006227817019370807,-0.015148873703473899,0.01509472201811404
iid,input_only_3,cross_1_3,0.0006661951639271412,0.01718286674759697,0.003968385814188957,-0.010516650233310684,0.009335657504097233
iid,input_only_3,cross_1_4,-0.014603883844103983,0.0029102400515806496,-0.014329288662224826,-0.016366535887425874,-0.013058375863479896
iid,input_only_3,cross_2_3,-0.035133708468455115,0.03063028760310294,-0.022826810300523026,-0.0553591579482756,-0.019103987014265342
iid,input_only_3,cross_2_4,-0.008131754927591384,0.00725493845886914,-0.008756245873513424,-0.01234280707796574,-0.0036361868552941615
iid,input_only_3,cross_3_4,-0.043425459192224646,0.031897705655600184,-0.030241969375610522,-0.06270727599443035,-0.02564952503017876
iid,input_only_3,parity,-0.02096103043482427,0.017734135425123893,-0.015659079050295732,-0.031345631997495495,-0.011651137158097458
iid,input_only_3,narma10,0.257227416805406,0.005671463598505683,0.2568091358874256,0.25398408176463105,0.26059450947909474
iid,persistence,linear_capacity,0.017127308263850005,0.0,0.017127308263850005,0.017127308263850005,0.017127308263850005
iid,persistence,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
iid,persistence,seconds,0.01613309000094887,0.006431878017204052,0.014172250004776288,0.012629037999395222,0.019914793499847292
iid,persistence,effective_rank,1.0,0.0,1.0,1.0,1.0
iid,persistence,linear_1,-0.006609754621145436,0.0,-0.006609754621145436,-0.006609754621145436,-0.006609754621145436
iid,persistence,quadratic_1,-0.015137221592813166,0.0,-0.015137221592813166,-0.015137221592813166,-0.015137221592813166
iid,persistence,linear_2,0.0016698361042872811,0.0,0.0016698361042872811,0.0016698361042872811,0.0016698361042872811
iid,persistence,quadratic_2,-0.024422080096016652,0.0,-0.024422080096016652,-0.024422080096016652,-0.024422080096016652
iid,persistence,linear_3,0.015457472159562724,0.0,0.015457472159562724,0.015457472159562724,0.015457472159562724
iid,persistence,quadratic_3,-0.013322616300274648,0.0,-0.013322616300274648,-0.013322616300274648,-0.013322616300274648
iid,persistence,linear_4,-0.023765395177767212,0.0,-0.023765395177767212,-0.023765395177767212,-0.023765395177767212
iid,persistence,quadratic_4,-0.003015731783089448,0.0,-0.003015731783089448,-0.003015731783089448,-0.003015731783089448
iid,persistence,cross_1_2,-0.04998290211441336,0.0,-0.04998290211441336,-0.04998290211441336,-0.04998290211441336
iid,persistence,cross_1_3,-0.005890950922194049,0.0,-0.005890950922194049,-0.005890950922194049,-0.005890950922194049
iid,persistence,cross_1_4,-0.005415026378421173,0.0,-0.005415026378421173,-0.005415026378421173,-0.005415026378421173
iid,persistence,cross_2_3,-0.004527981914951518,0.0,-0.004527981914951518,-0.004527981914951518,-0.004527981914951518
iid,persistence,cross_2_4,-0.003791471629284171,0.0,-0.003791471629284171,-0.003791471629284171,-0.003791471629284171
iid,persistence,cross_3_4,-0.004230383747040545,0.0,-0.004230383747040545,-0.004230383747040545,-0.004230383747040545
iid,persistence,parity,-0.0213289162926662,0.0,-0.0213289162926662,-0.0213289162926662,-0.0213289162926662
iid,persistence,narma10,0.2571826885235325,5.851389114294502e-17,0.25718268852353243,0.2571826885235325,0.2571826885235325
iid,rff_14,linear_capacity,2.84901750351494,0.15175575201503083,2.893079231618736,2.755152466275769,2.9259334607349605
iid,rff_14,nonlinear_capacity,3.7902902392072066,0.3822642187440952,3.8343643459319727,3.525685781764661,3.985702291529854
iid,rff_14,seconds,0.027141970001684966,0.005009133940735634,0.028618950003874488,0.023971355998255603,0.02977991075335012
iid,rff_14,effective_rank,7.1310297115535475,0.7519930560770831,7.077340096853353,6.715104314493276,7.59192160538765
iid,rff_14,linear_1,0.9649019802976225,0.027282385420406736,0.97638652232764,0.9474544878408924,0.978250817742142
iid,rff_14,quadratic_1,0.4893418684068077,0.25935965135652084,0.5645875605079718,0.3307806797452689,0.6311194573262947
iid,rff_14,linear_2,0.9461071482972063,0.046978158953573095,0.9596297953758443,0.9171884199529069,0.9704374057415398
iid,rff_14,quadratic_2,0.6446114172691507,0.29117650816972435,0.7501803948052355,0.46074156626508456,0.801783651447336
iid,rff_14,linear_3,0.9334247279693318,0.07802457431609099,0.9601334607371066,0.8843071272448685,0.9726335619426758
iid,rff_14,quadratic_3,0.6035947833988492,0.2058434788566907,0.6979570079497543,0.47252498439977875,0.7166796550553768
iid,rff_14,linear_4,-0.03346073398993073,0.03609080766038563,-0.04314437337948285,-0.05500706448746892,-0.011821517267537916
iid,rff_14,quadratic_4,-0.05286721401570184,0.0508879469267389,-0.056484000521366484,-0.08187744024274683,-0.02375251879013758
iid,rff_14,cross_1_2,0.5987397340650619,0.1570831701340937,0.6244095775832131,0.4924260343674913,0.6819370711459942
iid,rff_14,cross_1_3,0.7660408466349653,0.0977856348418635,0.760874236401698,0.7056288669207492,0.8185311551722294
iid,rff_14,cross_1_4,-0.04480788099635662,0.04449941325724641,-0.04305860201831102,-0.07063926335794778,-0.018011166268781822
iid,rff_14,cross_2_3,0.6686607766723278,0.15649042776830416,0.6811737016284178,0.5744255123995038,0.754421387152679
iid,rff_14,cross_2_4,-0.03309563977017617,0.05933822587978021,-0.027775711387299618,-0.06795066948170207,0.0010824005341600906
iid,rff_14,cross_3_4,-0.05308247650052829,0.07599547405180275,-0.03342432100350323,-0.10414340103904561,-0.014531507265021244
iid,rff_14,parity,0.12059394159718488,0.06279254008084875,0.1206419127251046,0.07924693093463955,0.15684535404366357
iid,rff_14,narma10,0.2939449700233333,0.049026745705950676,0.29717263543724864,0.2661966539899816,0.3226621407565147
iid,rff_3,linear_capacity,1.328686784525642,0.6114335999403101,1.0702802881193316,1.0274804188737643,1.7425261628172732
iid,rff_3,nonlinear_capacity,0.7177225302849786,0.33143329257644405,0.7380230439215074,0.526085605640727,0.8961390246871898
iid,rff_3,seconds,0.016982750000897794,0.004043120331560925,0.017131450003944337,0.014458847997593694,0.019165904999936173
iid,rff_3,effective_rank,2.477181490079887,0.2881131311530614,2.516267723160837,2.3088441168206573,2.6453109961303998
iid,rff_3,linear_1,0.5162075684815595,0.28918553027332355,0.49904761051883945,0.35020348964051845,0.6857909676893492
iid,rff_3,quadratic_1,0.02563711113183568,0.123129399135927,0.0013089919985239118,-0.042660843024445456,0.10651940218095603
iid,rff_3,linear_2,0.46211557478687154,0.3158293422230093,0.41987886432644894,0.2893674593616147,0.6533657329747794
iid,rff_3,quadratic_2,0.10970858519779378,0.14806128513335362,0.058019099592911405,0.028862584949828747,0.20212795240028064
iid,rff_3,linear_3,0.3503636412572112,0.3326357405578104,0.2359664326571313,0.18098269428648267,0.5547320370316292
iid,rff_3,quadratic_3,0.17605750094377887,0.2134917407064429,0.13270396350486913,0.06670910404607316,0.313780324277855
iid,rff_3,linear_4,-0.024611614677279302,0.01998750321973225,-0.020276314312306143,-0.037077202819383835,-0.013998618217069313
iid,rff_3,quadratic_4,-0.022496944648137042,0.035393590218491644,-0.011040997395484697,-0.0451153484520981,-0.004702821473142315
iid,rff_3,cross_1_2,0.02841237197283921,0.09504417214271432,0.03097894103763743,-0.025178036878576813,0.0824193121414158
iid,rff_3,cross_1_3,0.14960559409489646,0.18610017042184132,0.07574897817479836,0.046160120611079665,0.26277278563134915
iid,rff_3,cross_1_4,-0.014654021470162214,0.0194558400829272,-0.015141292795548655,-0.026260685766827753,-0.00344898778178648
iid,rff_3,cross_2_3,0.1312128370243073,0.15902048962915172,0.10981061641465573,0.04222325704254208,0.22529724333674106
iid,rff_3,cross_2_4,-0.018915520741427605,0.03843625644278694,-0.03015971771793935,-0.03986288474565985,0.004587672292979145
iid,rff_3,cross_3_4,-0.0073375856953274195,0.026173477515721227,0.0019687037820876885,-0.02343311115331542,0.00732767783535544
iid,rff_3,parity,0.004739059495270081,0.033689941386918464,-0.010578670050610417,-0.013978963523808398,0.025102633448970114
iid,rff_3,narma10,0.29195101965709613,0.040107403664522784,0.28877128640644445,0.2695610898470257,0.3154281180878161
mg,cv_A,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_A,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_A,seconds,0.3342114200000651,0.07214025472056858,0.33803129999432713,0.28983180850340434,0.37337283200093224
mg,cv_A,effective_rank,1.6424311368576,0.4331191292434541,1.5281403320318765,1.4793423083495876,1.9265230622704181
mg,cv_A,mackey_glass,0.9945802221419132,0.005024180004907727,0.9960424089767206,0.9911355672173432,0.9969849506227828
mg,cv_B,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_B,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_B,seconds,0.5047206799994456,0.07731810250691022,0.5207696500001475,0.4553535144988928,0.550099521997472
mg,cv_B,effective_rank,1.6459371282331365,0.43976098555579934,1.530639914008653,1.4804112654386987,1.9340407761717362
mg,cv_B,mackey_glass,0.994373171419714,0.005512381195058067,0.9961416831158967,0.9905998258248896,0.9969581703601612
mg,cv_eta_0.6,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_eta_0.6,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_eta_0.6,seconds,0.47685852000140583,0.13687578402741551,0.4863995500054443,0.4019563747538268,0.5618147572521047
mg,cv_eta_0.6,effective_rank,1.262338865554162,0.02166496851988867,1.26950777226559,1.2481938041044889,1.273317683058285
mg,cv_eta_0.6,mackey_glass,0.999525278614442,5.1528285645145e-05,0.9995378716217904,0.9994911229001228,0.9995492370905583
mg,cv_eta_0.8,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_eta_0.8,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_eta_0.8,seconds,0.5016233999995166,0.16597552390237016,0.49665269999968586,0.40304949375135035,0.5993734444990695
mg,cv_eta_0.8,effective_rank,1.6459371282331365,0.43976098555579934,1.530639914008653,1.4804112654386987,1.9340407761717362
mg,cv_eta_0.8,mackey_glass,0.994373171419714,0.005512381195058067,0.9961416831158967,0.9905998258248896,0.9969581703601612
mg,cv_eta_0.95,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_eta_0.95,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_eta_0.95,seconds,0.5506071400013752,0.21910681969805487,0.5369352999987314,0.43064324375332946,0.6817128757512546
mg,cv_eta_0.95,effective_rank,2.7134900535221598,0.7543661557346992,3.1125754066985674,2.243485431167502,3.1061313377124664
mg,cv_eta_0.95,mackey_glass,0.9690786567313747,0.008714306531214884,0.9699513476734388,0.964029512622589,0.97398025146613
mg,cv_no_feedforward,linear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_no_feedforward,nonlinear_capacity,0.0,0.0,0.0,0.0,0.0
mg,cv_no_feedforward,seconds,0.5287384599971119,0.1120288604826939,0.5154359499938437,0.4655695507449491,0.5953614740004559
mg,cv_no_feedforward,effective_rank,1.6393696454298499,0.4385192269597334,1.514347370933194,1.4755828562360624,1.9262411237227965
